CustomerID,Gender,Age,Salary,Tenure,Balance,Products,CreditScore,Active,Churn
606,Male,38,90400,7,78867,2,436,0,0
607,Male,52,30702,1,79472,3,633,1,1
608,Female,29,35385,2,64022,4,847,0,1
609,Female,43,29336,6,53668,2,687,0,1
610,Female,68,85421,9,51645,2,529,0,1
611,Male,36,51225,0,29550,3,720,0,1
612,Female,62,56021,6,86151,4,423,1,1
613,Female,24,23782,5,3576,3,387,1,0
614,Female,64,69111,7,40868,4,440,0,1
615,Female,24,62719,6,98039,4,350,0,0
616,Male,43,69037,3,46380,1,704,1,0
617,Male,57,23513,2,5728,2,636,0,0
618,Female,22,33335,2,32800,3,665,0,0
619,Male,38,64140,3,10886,2,557,0,1
620,Male,31,97658,8,79614,2,687,1,1
621,Female,21,54840,8,69909,4,344,0,0
622,Female,40,51007,1,47236,2,568,1,0
623,Male,59,76947,4,45805,1,610,1,1
624,Female,37,46393,0,32532,3,577,1,1
625,Male,32,77480,3,28688,2,774,0,1
626,Female,67,29107,1,11063,3,444,0,0
627,Male,69,25993,7,23089,2,534,0,1
628,Female,62,72066,3,55942,3,435,1,1
629,Male,46,62942,4,51829,3,744,0,0
630,Male,25,36138,3,50553,3,652,0,0
631,Male,58,64527,4,33585,2,693,1,1
632,Female,65,29190,4,71739,1,574,1,0
633,Male,36,98422,4,59004,3,683,1,0
634,Male,65,75698,2,2438,4,622,0,0
635,Female,56,49086,6,93095,4,482,0,0
636,Female,63,37322,2,23212,4,739,0,0
637,Male,45,23435,1,50362,1,362,1,1
638,Male,63,73331,2,72177,3,333,0,1
639,Female,44,48942,2,16983,1,776,1,1
640,Female,21,79635,7,14026,3,386,0,1
641,Female,32,49059,3,50998,1,509,0,1
642,Female,52,77557,2,55744,3,761,0,0
643,Female,54,72389,9,57013,4,380,0,1
644,Male,18,73014,4,51039,3,621,0,1
645,Female,20,52826,3,49831,1,714,1,0
646,Male,64,50297,8,85172,3,489,1,1
647,Male,41,63890,7,34603,2,532,0,1
648,Male,44,41322,6,77758,3,691,0,1
649,Female,57,55739,7,67713,4,468,1,1
650,Male,53,29719,4,98452,3,742,0,0
651,Male,51,99553,3,13105,2,467,1,0
652,Female,46,28314,6,67182,2,530,0,0
653,Male,41,95164,0,52147,2,449,0,0
654,Male,41,97028,5,75400,1,849,1,1
655,Female,59,56113,7,46434,2,685,1,1
656,Male,21,35357,6,26515,1,680,0,1
657,Male,20,40365,1,89298,2,574,1,1
658,Male,51,59029,6,58001,1,361,1,1
659,Female,66,21737,5,58397,2,766,0,1
660,Female,40,94632,4,61415,2,827,0,1
661,Female,69,98218,3,16960,3,449,0,0
662,Male,40,47499,0,93143,2,441,0,0
663,Male,62,66157,1,81838,3,415,1,0
664,Female,22,76247,6,45778,2,364,0,0
665,Male,48,61034,9,30941,2,728,0,0
666,Male,58,20294,2,96857,3,609,1,0
667,Female,23,44596,4,95849,3,729,1,0
668,Female,54,31434,7,40955,1,460,0,1
669,Male,27,78382,7,78565,4,605,0,1
670,Male,57,58098,5,56908,3,660,1,1
671,Male,24,24655,4,64067,1,577,0,1
672,Female,56,66228,1,55696,2,595,1,0
673,Female,55,23771,8,18429,3,468,1,0
674,Female,38,94099,0,94048,3,758,1,0
675,Female,37,76799,1,76676,2,306,0,0
676,Male,20,82257,0,14847,2,431,0,1
677,Female,68,37558,3,47191,2,646,1,1
678,Female,39,78436,3,34256,2,552,0,1
679,Female,64,52376,4,28774,4,709,1,1
680,Female,21,97924,4,9127,3,842,0,0
681,Female,45,49332,7,28205,2,654,0,0
682,Male,29,66737,2,81163,2,667,1,1
683,Male,55,93970,5,58764,4,810,0,1
684,Female,68,71952,2,38664,3,832,0,1
685,Male,53,40991,1,56795,1,827,0,1
686,Female,64,47472,7,32333,3,827,1,1
687,Female,58,79946,0,36079,1,701,0,1
688,Male,22,46849,8,84225,4,474,1,0
689,Male,30,21541,6,24259,2,377,0,0
690,Female,40,22765,9,26571,4,739,0,1
691,Female,67,63074,3,51119,3,848,0,0
692,Female,47,49283,2,8009,2,531,1,0
693,Male,54,20769,5,61829,3,699,1,0
694,Female,42,37806,8,38230,1,512,1,1
695,Female,65,22972,8,56049,3,492,0,0
696,Female,44,38256,3,36498,4,566,0,0
697,Male,68,38653,9,28820,4,425,0,0
698,Female,31,59339,4,40315,4,681,1,0
699,Female,65,45757,8,95018,2,843,0,0
700,Male,64,62399,1,32795,3,801,0,0
701,Female,53,64013,1,85411,2,702,1,0
702,Female,56,34706,4,39191,3,560,0,1
703,Male,33,58231,0,54453,1,686,1,0
704,Female,39,47909,7,12453,3,711,0,0
705,Male,38,96631,4,50325,3,645,0,0
706,Male,38,77572,9,49490,3,393,0,1
707,Female,25,83767,1,74796,3,627,0,0
708,Female,66,46469,8,49993,1,399,0,1
709,Female,33,21313,1,45706,2,760,1,0
710,Female,48,27847,6,42817,4,614,0,1
711,Male,59,70222,7,64544,3,324,0,1
712,Female,27,94702,5,91434,4,793,1,1
713,Male,49,29930,6,55710,4,652,1,0
714,Female,51,23285,0,50799,4,416,1,1
715,Female,26,55863,3,60964,4,498,0,0
716,Female,34,36704,6,53678,3,578,1,0
717,Male,28,38705,0,71150,4,378,1,0
718,Female,49,20555,0,97379,3,723,1,1
719,Female,27,41323,5,60438,1,653,1,0
720,Female,39,90968,3,77223,2,825,0,1
721,Female,34,86922,2,61926,2,840,1,0
722,Male,21,73915,4,3801,3,776,1,0
723,Female,65,30619,8,41048,3,309,0,0
724,Male,69,92390,9,40144,2,802,0,0
725,Male,64,79274,9,94478,4,559,1,0
726,Male,42,93173,9,10148,3,823,0,0
727,Male,38,41225,2,82819,4,305,1,0
728,Male,54,46739,4,19861,3,334,0,1
729,Male,55,67708,9,61717,3,474,0,0
730,Female,66,73019,4,22480,1,741,1,0
731,Male,18,96154,8,18637,1,446,0,1
732,Male,42,27373,9,44621,2,492,0,1
733,Male,68,55281,3,60304,1,312,1,1
734,Female,53,40187,0,47431,1,829,1,0
735,Female,34,87863,9,99937,2,545,0,1
736,Male,58,59220,4,88921,4,413,0,0
737,Female,41,27642,0,56172,1,532,1,1
738,Male,19,99971,5,25437,4,621,0,0
739,Male,57,75556,9,8149,2,837,1,1
740,Female,32,53760,9,14671,3,425,0,0
741,Male,49,58192,6,23119,4,612,0,0
742,Female,56,24381,0,46117,2,810,1,0
743,Female,23,39558,9,99317,4,783,1,1
744,Male,18,50782,3,16279,2,580,0,1
745,Male,64,24782,8,68835,2,582,0,1
746,Female,40,74712,0,99810,3,691,0,1
747,Male,56,39462,8,4803,4,822,0,1
748,Male,34,80030,7,82897,3,681,1,0
749,Male,51,88519,4,60805,3,515,0,1
750,Female,58,76411,5,18201,4,841,0,0
751,Female,46,75206,6,28634,4,415,1,0
752,Male,26,66950,3,14760,2,808,1,0
753,Female,30,22523,5,10826,4,799,1,0
754,Female,23,80926,6,86821,2,570,0,1
755,Female,23,29677,5,45775,2,739,1,1
756,Female,37,95828,5,74676,2,590,1,1
757,Female,69,35089,1,6798,2,338,0,1
758,Male,20,24581,4,66103,2,323,1,1
759,Male,34,31907,2,77160,2,342,1,1
760,Male,66,25609,6,77751,4,469,0,0
761,Female,29,71153,3,73502,4,639,1,1
762,Female,65,70539,0,51410,1,468,0,0
763,Male,64,64143,5,40888,4,837,1,0
764,Female,62,42936,5,49047,3,771,1,0
765,Male,18,70182,6,95289,1,442,1,0
766,Male,34,33163,7,45955,4,400,0,1
767,Male,20,79758,2,1982,3,774,1,1
768,Female,43,66057,5,33864,4,610,1,0
769,Female,32,32537,9,79118,2,359,1,1
770,Male,53,42419,1,85490,1,328,1,0
771,Male,49,62578,8,39265,2,830,0,0
772,Male,49,94991,1,46313,1,372,1,0
773,Male,21,94599,2,44350,1,693,1,0
774,Female,35,20834,9,15378,2,693,1,1
775,Female,66,52214,1,69815,1,780,1,0
776,Male,36,22413,8,27924,1,772,0,1
777,Male,60,29505,0,82593,4,612,0,0
778,Female,69,22105,4,7312,3,737,0,1
779,Female,52,88104,0,30353,2,623,1,1
780,Male,57,78408,4,86450,4,386,0,1
781,Male,31,57679,7,16192,4,658,0,0
782,Male,50,99731,7,17450,2,496,0,0
783,Female,31,85131,7,5432,1,684,1,1
784,Female,51,84280,1,57225,2,417,1,1
785,Female,21,35762,7,96548,3,797,0,0
786,Male,41,78703,4,98991,3,761,1,1
787,Male,46,83079,0,78711,2,795,1,1
788,Female,36,41577,6,65604,4,546,1,1
789,Female,23,21214,5,10295,2,533,0,0
790,Male,50,68114,4,6774,3,716,1,0
791,Female,66,83230,0,12190,2,766,1,0
792,Female,57,52980,0,31286,1,781,0,0
793,Male,36,87194,5,76325,2,664,1,0
794,Female,18,97806,9,94450,4,452,1,0
795,Male,22,57792,6,97480,1,571,0,1
796,Male,44,65807,9,72427,3,691,0,1
797,Male,33,42301,9,87513,2,846,1,1
798,Male,23,25141,0,64014,4,729,1,1
799,Male,57,33777,8,95887,4,488,1,1
800,Male,30,58346,3,75852,3,551,0,1
801,Male,65,74703,4,55256,2,694,0,0
802,Female,52,67819,1,98743,4,518,1,1
803,Male,36,48469,9,58630,1,489,1,1
804,Male,29,23845,7,91190,2,533,1,0
805,Female,33,43290,1,62771,3,531,1,0
806,Female,60,50699,2,51715,1,657,0,1
807,Female,27,64252,8,7466,2,777,1,1
808,Male,42,23293,1,17637,4,728,0,1
809,Female,37,77089,5,68745,3,536,0,0
810,Male,48,36608,3,36317,3,332,0,0
811,Male,21,86273,6,49766,2,512,1,0
812,Male,61,36619,5,3078,3,678,0,0
813,Male,40,98006,9,27299,1,301,0,1
814,Female,19,34779,8,3543,2,749,1,1
815,Female,39,71040,8,94627,1,726,1,1
816,Male,68,76325,9,51052,3,578,0,0
817,Male,54,41630,3,94483,3,513,1,0
818,Male,25,32178,0,22064,3,584,0,1
819,Female,24,39935,1,72287,1,842,1,1
820,Male,31,67258,7,80442,3,573,0,1
821,Male,20,42784,9,83632,2,310,0,0
822,Female,67,83722,7,14425,4,346,1,1
823,Female,33,43027,1,51481,2,814,1,0
824,Male,36,77853,3,77347,4,737,1,1
825,Female,68,87359,0,83114,3,726,0,1
826,Female,35,92388,6,72317,2,731,0,0
827,Male,69,98608,3,86826,1,429,1,0
828,Female,33,96669,7,50530,4,321,0,0
829,Male,25,35111,8,81099,1,688,1,1
830,Female,50,52312,8,25888,4,434,0,0
831,Male,66,44161,2,27491,3,831,0,1
832,Male,29,87313,4,32352,2,519,1,0
833,Male,28,70374,5,21676,4,632,1,1
834,Female,22,44014,5,65836,2,429,0,0
835,Male,44,66389,9,37463,4,331,0,0
836,Female,29,38161,7,48990,4,724,0,1
837,Male,34,27490,5,86544,3,597,0,0
838,Male,23,44502,5,63627,4,803,1,1
839,Female,50,55757,3,20221,1,656,1,1
840,Male,22,61111,6,94870,4,754,1,1
841,Male,45,78645,7,85837,4,700,0,0
842,Female,31,79055,2,72843,4,754,0,1
843,Male,22,28998,6,51313,3,333,0,0
844,Male,50,48906,2,29251,2,547,0,0
845,Male,67,90192,7,46586,2,341,1,1
846,Male,65,70477,0,99693,3,422,1,0
847,Female,58,56901,0,74418,1,326,1,1
848,Female,36,72021,5,53884,1,761,0,1
849,Male,39,49092,9,52620,3,446,1,1
850,Female,22,21242,8,10040,2,795,1,1
851,Male,19,21831,3,71677,1,785,1,1
852,Female,47,70721,5,45878,3,759,1,1
853,Male,64,48511,4,5969,2,427,0,0
854,Male,56,92782,0,13162,1,675,0,0
855,Male,21,38302,5,65435,1,382,1,0
856,Male,50,75568,8,74667,3,834,1,0
857,Male,30,23232,2,5037,2,822,1,0
858,Male,37,71507,2,60526,1,402,1,1
859,Female,24,96508,1,87914,3,818,1,0
860,Male,32,30683,3,14693,1,661,0,1
861,Female,40,43664,9,92162,2,555,1,0
862,Male,31,53172,2,59090,4,546,1,0
863,Female,40,84340,1,2451,1,491,1,1
864,Female,36,31017,0,65560,2,834,0,0
865,Female,46,56613,2,5962,1,613,0,0
866,Male,37,96920,9,96951,4,575,0,0
867,Male,46,50348,5,89552,4,672,0,1
868,Female,41,36448,8,16444,1,743,0,0
869,Male,35,29491,4,40443,3,494,1,1
870,Female,27,98648,2,16506,1,557,1,0
871,Male,58,78759,4,38384,2,659,0,1
872,Female,25,64553,4,97229,3,847,0,0
873,Female,43,20968,4,24248,2,407,0,1
874,Male,46,20368,6,46162,2,323,1,1
875,Female,27,93960,4,42690,3,764,0,0
876,Male,34,55010,6,69625,4,321,0,0
877,Female,19,74154,8,68008,2,801,0,0
878,Female,23,55851,4,60309,1,800,1,1
879,Male,22,45496,1,43237,4,706,0,0
880,Male,45,50936,4,35732,4,629,1,1
881,Male,58,98858,7,8104,3,585,1,0
882,Female,22,87005,3,83230,1,446,1,0
883,Male,35,57493,1,90266,1,683,1,1
884,Female,43,89795,9,34980,4,310,1,0
885,Female,37,56390,2,74990,2,575,0,0
886,Male,58,30292,8,39560,2,602,1,0
887,Male,66,48365,8,9554,1,503,1,1
888,Female,44,37207,7,91049,4,644,1,1
889,Female,66,42912,7,45987,4,565,0,1
890,Male,29,76572,7,30985,4,321,1,1
891,Male,24,39276,7,90298,3,835,1,0
892,Male,20,25534,7,48167,1,395,1,0
893,Male,27,55670,0,40428,1,744,0,0
894,Male,51,82147,5,67238,2,562,1,1
895,Female,42,56486,8,62723,2,682,1,0
896,Female,52,85557,7,17038,1,849,1,1
897,Female,33,54268,2,22219,1,691,1,0
898,Female,19,46336,0,4271,2,839,1,1
899,Male,41,23641,1,27397,1,391,1,1
900,Male,27,52959,1,74491,2,458,1,0
901,Male,55,33306,6,29602,1,527,0,1
902,Female,39,66182,5,54471,3,772,0,1
903,Female,43,94123,1,62150,3,671,0,0
904,Male,60,76326,7,44227,4,675,1,1
905,Male,56,41498,8,97081,1,336,0,1
906,Female,44,90198,6,23116,2,336,1,0
907,Female,46,47197,3,6674,1,400,0,1
908,Male,64,40719,0,17469,1,842,0,1
909,Male,55,45032,3,5446,4,489,1,1
910,Female,37,79624,3,20760,2,811,1,0
911,Male,44,98177,7,1963,1,389,1,0
912,Male,58,61964,3,76002,2,305,1,0
913,Male,37,50028,3,27262,1,438,1,0
914,Female,61,74646,1,5177,4,394,0,1
915,Female,36,28536,9,11160,2,685,1,0
916,Female,37,76747,6,7543,1,422,0,0
917,Female,52,65712,3,82162,3,584,0,0
918,Female,64,26273,5,39278,2,665,1,0
919,Female,19,91820,2,29607,4,789,0,1
920,Female,47,94353,6,85835,3,624,0,1
921,Male,51,70830,5,17221,2,706,1,0
922,Male,39,37127,2,3323,2,818,1,1
923,Male,20,31539,3,52105,2,376,0,0
924,Male,23,66761,9,76151,2,533,0,0
925,Male,32,66219,4,66968,1,783,0,1
926,Male,44,34692,8,23238,1,763,1,1
927,Male,27,33334,5,63830,2,570,1,1
928,Female,26,48615,3,73967,4,766,1,1
929,Female,50,27903,6,8330,1,768,0,1
930,Male,49,48527,1,44153,2,846,1,1
931,Male,65,35629,3,8611,2,569,1,0
932,Female,23,78008,4,13872,4,677,0,1
933,Male,58,46708,3,49455,4,476,0,0
934,Male,53,30860,3,34930,4,573,0,0
935,Female,19,37438,8,72022,3,326,1,0
936,Male,46,87300,1,62714,2,359,1,0
937,Female,21,91545,5,88794,4,516,1,0
938,Male,18,40842,7,48716,2,569,1,1
939,Female,36,80213,7,66704,1,415,1,1
940,Female,43,62372,6,415,2,544,1,0
941,Female,42,88906,9,76441,2,384,1,0
942,Male,27,58744,3,70779,3,749,0,1
943,Female,32,77442,6,82069,1,835,1,0
944,Male,39,23650,9,92556,1,388,1,1
945,Male,68,65117,5,88444,3,848,0,1
946,Male,65,72772,5,71435,4,806,0,1
947,Male,38,23190,1,99142,4,707,0,0
948,Female,39,68113,7,9888,2,570,0,0
949,Female,53,28789,7,45299,3,823,1,0
950,Male,51,52125,6,58765,4,793,1,0
951,Male,47,37459,8,62714,1,747,0,0
952,Female,42,55418,7,15935,3,842,0,0
953,Male,62,67085,8,73002,4,649,1,0
954,Female,45,38768,8,80631,1,627,0,0
955,Male,18,69961,5,76729,3,585,0,1
956,Male,66,47885,1,1320,2,334,1,0
957,Female,62,81082,6,46032,2,832,0,1
958,Male,21,26895,2,77763,1,787,1,1
959,Female,24,70311,6,17907,4,786,0,1
960,Male,66,87067,8,38002,4,444,1,0
961,Male,26,91017,9,44838,3,823,0,0
962,Male,53,43932,9,38912,1,445,1,0
963,Female,36,41360,1,552,4,802,1,1
964,Male,18,74847,5,20140,2,826,0,0
965,Male,27,58931,5,85591,1,571,0,0
966,Male,53,75823,8,48737,2,833,0,1
967,Male,26,58032,8,33367,1,394,0,0
968,Female,62,38807,4,80634,3,746,0,1
969,Female,63,31767,4,24061,4,714,1,1
970,Male,59,28071,8,96590,4,556,1,1
971,Female,49,73413,7,80336,4,561,1,0
972,Male,49,46149,6,42124,2,386,1,1
973,Male,23,35540,7,45638,4,735,0,1
974,Male,65,90248,5,91115,1,407,1,0
975,Female,55,39787,2,1982,2,318,1,1
976,Female,34,40982,6,35765,3,664,1,0
977,Female,27,42606,7,82606,2,678,0,0
978,Female,67,30150,7,96422,3,459,0,1
979,Female,44,66936,0,54681,2,399,1,0
980,Female,67,28593,6,63232,4,564,0,0
981,Female,52,37358,2,62349,3,348,1,0
982,Female,69,57381,1,63474,4,714,0,0
983,Female,38,48074,1,29513,2,358,0,1
984,Male,42,40595,7,22592,3,482,0,0
985,Female,45,64194,8,23618,1,746,1,0
986,Female,64,69377,2,51632,1,600,0,0
987,Female,32,46853,2,15409,2,653,1,0
988,Female,21,93719,5,9529,3,512,0,1
989,Female,46,40661,9,24154,1,488,1,1
990,Female,26,70493,0,32882,4,646,1,0
991,Female,44,56495,5,44917,4,436,1,1
992,Female,43,33703,2,82488,2,329,1,0
993,Female,36,73080,3,15701,4,445,1,1
994,Female,45,50815,8,75281,4,767,1,0
995,Female,34,49565,2,89871,4,802,0,0
996,Male,60,83321,0,68225,1,490,1,1
997,Male,58,78453,2,52492,3,770,0,1
998,Female,59,53161,6,2988,2,644,1,1
999,Female,67,75991,6,35919,3,300,1,1
1000,Male,37,29716,4,48426,3,409,0,1
1001,Female,62,53349,0,52167,3,363,1,0
1002,Male,57,67098,7,9013,1,352,0,0
1003,Male,56,20132,9,39113,4,561,1,0
1004,Male,66,71990,7,3574,2,828,0,0
1005,Male,40,88921,9,98016,3,601,0,1
1006,Male,64,56538,9,7838,4,533,1,1
1007,Female,49,27213,9,93899,1,372,0,0
1008,Male,69,64223,1,31368,3,656,0,0
1009,Female,64,88371,9,32228,4,783,1,1
1010,Female,50,88274,2,49711,1,305,1,1
1011,Male,63,24134,3,46097,4,436,1,1
1012,Male,22,59601,0,55773,2,703,0,1
1013,Female,60,93889,3,28639,4,505,0,1
1014,Male,65,35690,4,14823,4,709,0,0
1015,Male,51,21909,2,23510,2,335,1,0
1016,Female,57,32062,9,38333,2,529,1,0
1017,Female,28,95386,1,4435,4,526,0,0
1018,Male,67,54731,5,38418,2,561,1,1
1019,Female,20,25153,7,57955,4,430,1,0
1020,Male,50,30481,6,59507,3,747,1,0
1021,Male,28,86425,0,51033,4,485,1,0
1022,Male,33,83600,3,86089,1,485,1,0
1023,Female,35,91997,2,72972,2,573,0,0
1024,Female,47,48205,5,47219,3,651,0,1
1025,Female,65,64149,8,34477,2,712,1,0
1026,Female,27,69112,8,89780,2,450,1,0
1027,Female,35,30940,6,42721,2,683,0,1
1028,Male,55,79010,8,67228,1,335,0,1
1029,Male,36,96794,7,15523,1,625,0,1
1030,Male,53,44485,4,32326,4,764,0,1
1031,Male,30,21067,8,42205,1,765,0,0
1032,Female,63,40607,6,125,2,394,1,1
1033,Male,20,81597,4,66735,3,433,0,0
1034,Female,27,94554,7,16375,3,461,0,1
1035,Male,55,68521,6,2711,3,599,0,0
1036,Female,18,35187,8,32437,2,655,0,1
1037,Female,44,23985,9,28022,1,539,1,1
1038,Male,63,63052,0,9182,3,466,1,0
1039,Male,25,39563,8,93177,2,439,0,0
1040,Male,68,67322,6,95066,2,438,0,1
1041,Male,63,81245,0,88148,3,534,1,0
1042,Female,59,71514,0,71531,3,302,0,0
1043,Male,34,38608,4,40950,4,555,0,0
1044,Male,26,87262,7,12920,4,670,1,0
1045,Female,23,91327,8,22144,2,577,1,1
1046,Male,60,77225,5,84418,4,815,0,0
1047,Male,42,93994,9,2565,4,511,0,1
1048,Male,56,37221,7,88909,3,515,1,0
1049,Male,66,68506,5,53942,4,569,1,1
1050,Male,45,40968,5,70560,2,775,1,1
1051,Female,50,47937,3,24691,3,827,0,1
1052,Male,54,82435,4,33799,4,363,0,1
1053,Male,26,69508,1,66777,4,759,0,0
1054,Male,35,61831,2,34510,4,315,1,0
1055,Male,38,62933,2,87919,1,318,0,1
1056,Male,19,67307,4,77366,4,624,1,0
1057,Female,60,68340,4,28975,4,392,0,0
1058,Male,55,63601,5,53242,2,316,1,1
1059,Female,57,95956,4,46546,4,787,0,0
1060,Female,53,92178,5,92087,1,393,1,0
1061,Male,67,48754,7,23267,3,309,1,0
1062,Male,60,63310,1,77911,4,827,1,0
1063,Male,54,89893,3,87049,4,788,1,1
1064,Male,32,68367,5,69939,2,443,0,1
1065,Female,45,33201,4,4897,4,814,1,0
1066,Male,35,22739,0,163,4,769,0,1
1067,Male,51,33231,8,52540,4,676,0,1
1068,Male,39,62495,2,82915,4,793,1,1
1069,Male,28,41168,1,30030,3,783,1,1
1070,Male,30,52624,8,55313,2,751,0,0
1071,Male,21,30635,6,29870,3,835,0,0
1072,Female,39,29964,4,29482,1,374,0,0
1073,Female,24,47785,5,31058,4,339,0,1
1074,Male,60,96928,3,57255,1,601,0,0
1075,Male,41,32336,0,92407,3,361,0,0
1076,Male,21,97475,3,64930,1,802,0,0
1077,Female,45,47412,8,50500,4,544,1,1
1078,Male,32,95379,0,26379,1,317,0,0
1079,Female,18,65591,9,67787,3,697,0,1
1080,Male,20,81750,2,23674,4,488,1,1
1081,Male,31,55454,4,6590,2,403,0,1
1082,Male,55,82672,6,31432,3,643,0,1
1083,Male,67,47228,8,40426,4,670,1,1
1084,Female,18,34429,5,49584,2,332,0,0
1085,Female,55,87808,2,87663,1,673,0,1
1086,Male,55,73015,6,38015,1,477,1,1
1087,Male,38,88936,3,73251,1,311,1,1
1088,Female,65,77378,2,69353,4,755,0,0
1089,Female,46,57310,6,95029,1,548,1,0
1090,Female,22,88827,6,82990,1,747,1,0
1091,Female,66,55256,3,4600,2,303,0,0
1092,Male,27,96428,6,24690,2,535,1,1
1093,Female,45,58889,1,33762,2,472,1,1
1094,Male,38,71428,0,37499,4,621,0,0
1095,Female,67,57207,1,87988,3,670,0,1
1096,Female,24,70255,3,7670,1,847,1,0
1097,Female,20,25409,7,86687,1,595,1,0
1098,Female,62,62438,2,17341,4,699,0,0
1099,Female,64,27869,9,95140,1,357,0,1
1100,Male,37,76862,5,73823,4,829,1,0
1101,Male,36,45958,5,84074,4,847,0,0
1102,Female,52,96302,8,17015,4,707,0,1
1103,Female,21,39768,8,65126,3,812,1,1
1104,Male,22,46145,3,55197,4,363,1,1
1105,Female,18,95622,8,49849,3,719,0,1
1106,Female,21,46442,5,15852,3,445,0,1
1107,Male,29,45596,1,55361,1,571,1,1
1108,Female,44,95791,9,21258,2,316,0,0
1109,Female,59,62406,5,62355,3,397,1,1
1110,Male,40,60524,1,41508,3,751,0,1
1111,Male,42,43332,7,67784,2,542,0,1
1112,Male,38,35764,3,71728,3,778,0,0
1113,Female,69,47563,4,27410,2,500,1,1
1114,Male,41,56370,7,9895,1,772,1,0
1115,Male,42,25062,7,71942,4,478,0,0
1116,Male,62,64645,5,33924,2,807,0,0
1117,Male,63,27244,3,70831,4,752,1,0
1118,Male,49,26372,0,12264,2,569,1,1
1119,Male,49,84471,6,28038,4,533,0,1
1120,Female,22,36956,7,9136,1,785,1,1
1121,Female,53,60473,8,13213,3,637,1,1
1122,Male,63,33894,1,77608,1,747,0,1
1123,Male,59,89586,0,27431,3,656,0,1
1124,Male,66,36709,3,42290,4,348,1,0
1125,Female,59,35210,4,67539,4,795,1,0
1126,Female,56,69510,9,85535,3,645,0,1
1127,Female,33,58674,0,96815,2,592,1,1
1128,Female,50,37733,4,42747,1,449,0,1
1129,Female,66,40080,5,75974,2,844,0,1
1130,Female,38,73412,2,79763,4,559,1,1
1131,Female,26,78971,6,69208,1,621,0,1
1132,Female,23,59709,5,72994,1,376,0,0
1133,Female,68,79846,3,84075,2,409,0,0
1134,Male,62,85480,2,69015,3,846,0,1
1135,Male,52,72960,4,14887,3,722,0,1
1136,Male,56,61152,2,51,1,693,1,1
1137,Male,39,47250,9,67695,3,534,0,0
1138,Female,58,68137,8,69926,4,629,0,0
1139,Female,22,66412,8,85571,2,624,0,0
1140,Male,59,63876,5,28491,2,450,1,0
1141,Female,40,93664,5,16080,2,845,0,0
1142,Male,34,70227,3,34880,1,331,0,1
1143,Female,29,52450,3,59965,1,571,0,1
1144,Male,40,93704,1,47361,3,667,0,0
1145,Female,33,26861,9,87685,2,791,1,1
1146,Female,20,81914,3,80875,4,615,1,0
1147,Male,47,83888,7,94841,4,667,0,0
1148,Female,39,99286,9,66890,2,379,1,0
1149,Male,26,81293,1,71156,1,471,1,1
1150,Male,46,88515,8,69290,1,557,1,1
1151,Male,64,43524,0,16593,1,578,0,1
1152,Male,54,27065,1,16167,4,803,0,1
1153,Female,40,57684,1,88091,2,790,0,1
1154,Female,30,53365,5,33005,4,636,0,0
1155,Female,49,78876,6,65471,2,820,0,0
1156,Male,63,43704,2,50728,4,625,0,0
1157,Female,69,77857,8,8691,4,471,1,1
1158,Male,64,25622,4,9756,3,383,1,1
1159,Female,65,99332,4,36308,4,823,1,1
1160,Female,40,86201,3,64079,2,780,1,0
1161,Female,62,52694,8,65524,4,843,1,0
1162,Male,34,42995,7,60466,3,717,0,0
1163,Female,57,28419,3,9327,3,638,0,1
1164,Female,38,67952,3,28520,2,619,1,1
1165,Male,19,53837,1,43308,3,603,0,0
1166,Female,54,90799,8,94436,3,571,0,0
1167,Male,23,68877,2,16533,1,413,0,0
1168,Female,61,65687,3,97417,2,706,0,0
1169,Male,35,57276,6,93318,3,325,0,1
1170,Male,47,54523,9,44488,3,536,1,0
1171,Female,39,86055,7,67160,3,609,1,1
1172,Male,50,74615,7,40429,2,532,1,1
1173,Male,47,30514,3,51726,1,848,0,1
1174,Male,34,67456,6,86348,4,564,0,1
1175,Male,60,27233,9,73065,1,312,0,1
1176,Male,49,21102,0,20653,2,795,0,0
1177,Male,59,86133,5,56921,2,615,1,1
1178,Female,68,66715,5,93396,2,683,0,0
1179,Male,31,26256,5,13654,4,615,1,0
1180,Male,27,84800,1,2108,2,555,1,1
1181,Female,64,61548,7,69483,1,740,1,0
1182,Female,68,92090,4,7899,3,414,1,0
1183,Female,53,98200,4,13372,3,598,0,0
1184,Female,51,62367,1,37682,2,423,0,0
1185,Female,26,90382,3,95909,2,555,1,1
1186,Female,59,46205,8,67799,4,346,0,0
1187,Female,45,45570,8,91724,3,762,0,0
1188,Male,28,50255,5,36583,4,649,0,1
1189,Male,31,41182,8,29295,4,422,1,1
1190,Female,56,59373,3,66113,4,330,1,1
1191,Male,64,63019,0,80565,4,354,1,1
1192,Male,36,82619,1,49574,1,452,1,1
1193,Male,32,36043,0,64934,2,755,1,0
1194,Female,45,65532,7,30066,2,585,1,1
1195,Female,41,85936,8,83149,4,335,1,0
1196,Male,25,39239,9,85096,4,555,0,1
1197,Female,60,30416,5,8945,1,477,1,0
1198,Male,26,23412,1,29418,4,847,0,0
1199,Male,64,44406,5,82607,1,553,1,1
1200,Male,50,21875,8,49874,1,807,0,0
1201,Male,50,57066,2,17130,4,320,0,1
1202,Female,36,25752,8,86257,2,374,0,0
1203,Female,20,98025,1,68248,1,759,0,1
